index_date,abev3,volume,high,low,open
2010-01-01,6.01561631268042,18064795.486538,6.24728929300602,5.71610045421214,5.25081279121297
2010-02-01,5.69622537284499,16017789.7976313,6.37412110034805,5.70771455772081,6.06831368623441
2010-03-01,5.34463725240543,22565959.8360544,5.85838815493053,5.44361067405011,5.7057664588815
2010-04-01,5.64892594264779,16082977.5043476,5.72767212108601,5.41023189066757,5.39082734889486
2010-05-01,6.0271400515245,18668249.7503431,5.7927041908673,5.45651766909826,5.69751938568294
2010-06-01,6.3905482906748,38744815.6510965,6.77775893720978,5.93281318097118,6.0881323379667
2010-07-01,6.66571224022172,19028408.2243408,6.85098934441226,6.29016695336299,6.46505518510366
2010-08-01,7.10302343791458,17215555.1307349,6.95414710612906,6.44671152242859,6.65894294637892
2010-09-01,7.32902763302603,13961172.4217457,7.42041529251522,6.76273009012769,7.04858384770335
2010-10-01,8.11808727606552,19039093.7215051,8.4745637421923,7.09705883898849,7.50669846445077
2010-11-01,7.69690357231739,14323119.4414219,8.42033168970372,7.452454593887,8.10133140719626
2010-12-01,7.87088604569089,14272394.7784379,8.44395076092788,7.47186333755323,7.72499571806508
2011-01-01,7.64016406343676,10258343.5099009,8.61843442641516,7.26376746414777,7.89505798205588
2011-02-01,7.18014640160662,11707262.3749432,7.98609340724367,7.15407512841193,7.56398440708982
2011-03-01,7.56091330273185,22807221.4145506,7.72978435751801,7.13771131339142,7.14499091564952
2011-04-01,8.22263895475131,9922717.6659769,8.03433540581645,7.51033974965613,7.52592284153254
2011-05-01,8.38268974619865,7951896.99985603,9.13919250871209,7.904937045334,8.20656105983435
2011-06-01,8.76852992388839,13896303.7549177,8.91118967591434,8.09294458697137,8.29400531390498
2011-07-01,7.69161424169472,11127422.8974763,8.9853164327583,7.80861030228633,8.76270141530063
2011-08-01,9.4719637920523,19752136.8968971,9.32859476211303,7.56400418268423,7.79458477604527
2011-09-01,9.58146473921042,30144749.6760889,9.70733673341705,8.76366169259651,9.40028400622545
2011-10-01,9.64174698713966,20325182.5333796,9.86427842951733,8.94745242928715,9.41361819471858
2011-11-01,9.660463091449,18768660.1355056,10.0093793748261,8.93661176495132,9.50383286108346
2011-12-01,10.2340857921585,18401305.4220202,10.7305590141185,9.46521272417746,9.60945366272483
2012-01-01,10.489322971883,19188369.8238226,10.8682974363829,9.99986626578429,10.2333669308048
2012-02-01,11.2710047662415,31559945.4127663,11.7316646942797,10.3613483363918,10.3504822479926
2012-03-01,12.3536786749473,19436078.8541445,13.1458437750617,11.1202757989059,11.1659844129469
2012-04-01,13.2882171057433,20537456.6373849,13.3884350575217,12.044424722303,12.3450348413859
2012-05-01,12.718470296489,22554284.5078662,13.2486692783106,11.8409996458559,13.3072035210485
2012-06-01,12.8169257836214,57334676.8883709,13.1099106559804,11.8578828635415,12.4609937635332
2012-07-01,12.9498600689046,17750336.1497855,13.1318900771333,12.1868571387372,12.8195139983571
2012-08-01,13.0470263968901,20753472.856407,13.1160005183329,12.3639182900613,12.8667373172013
2012-09-01,13.0483803359954,22641311.7046019,13.1686796580227,12.5222394108589,12.9409622817395
2012-10-01,14.0044344876863,20461012.2977999,16.6769614097344,12.9967567979684,13.2605564475283
2012-11-01,15.3148975756638,139304582.437726,15.5581130123831,13.1750272150472,14.0168679247501
2012-12-01,16.3089569673649,55936437.0828884,17.4857866939562,14.9226182079753,15.3122000313213
2013-01-01,18.1520177880912,34413933.6903581,18.3187275508305,16.7522353177526,16.3003236086007
2013-02-01,17.0957196453407,32180288.5015854,18.3464663382475,17.0761039254036,18.1432584388983
2013-03-01,16.1045764616183,23650208.9820213,17.7633915512594,15.9140935793013,17.0830130867867
2013-04-01,16.1598478568074,32141780.5817902,16.1866175405537,14.7062539087925,16.2653170380709
2013-05-01,16.6174115577023,22960055.5243907,17.1070321900188,15.613427651118,16.172755002889
2013-06-01,16.7505653131258,22957376.6451714,16.9629696400035,15.2522766923247,16.7075258078848
2013-07-01,17.258775060148,21719760.72412,17.331044916436,15.8883687840593,16.2333120258336
2013-08-01,16.8751981968665,31559947.8200026,17.7047311429628,16.3487484417655,17.2105312529696
2013-09-01,17.0579547129772,28577950.5566178,17.665544605805,16.1409029269443,17.0178343204579
2013-10-01,16.9462780086901,24555737.7555615,17.5986957515684,16.5755192788291,17.3088926164908
2013-11-01,17.4487557757064,186979064.999805,17.7816470454664,16.1572787290524,16.9624398904921
2013-12-01,17.2205494034549,170304894.165778,17.8460549313505,16.0996932546692,17.315467166733
2014-01-01,16.2709010594842,225936449.336919,17.7639491534057,15.7232010731836,17.2191729354708
2014-02-01,16.5292468200689,207591082.335208,17.1614714607768,15.3094446209149,16.1413183097427
2014-03-01,16.6849660726693,179141529.577848,16.9392994237476,15.9525227942553,16.4650913155183
2014-04-01,16.1166728219369,247422001.575283,17.4221646968128,15.7166100365523,16.5916764755006
2014-05-01,16.034807942077,208962201.983025,16.6690293912052,15.5316384126388,16.1244535525727
2014-06-01,15.9250437241446,180741833.783309,16.8838087731608,15.7361535824516,16.0824413078216
2014-07-01,15.6676047109703,278458356.842764,16.971189582225,15.6276507637794,15.9647900422444
2014-08-01,16.4148311512745,232591824.799993,16.717798153637,15.2340775151273,15.6552697459776
2014-09-01,15.9116590160471,244989812.849242,16.4849379093638,15.3867578590067,16.4796587633621
2014-10-01,16.5328298181981,379249995.167123,16.838257550345,14.9441160305033,15.776539751487
2014-11-01,16.8286763153468,232638601.668422,17.4907217885924,15.6519645941899,16.3431603476633
2014-12-01,16.5901785887121,817276879.229826,16.8955749297242,15.153231333723,16.6245875900426
2015-01-01,17.9291333929147,266141678.995858,18.247142587441,15.8877761332861,16.6366923795824
2015-02-01,18.0850211457178,217123552.350296,19.0117488884854,17.3089221214256,17.8141096202157
2015-03-01,18.2233634033156,246988115.715735,18.7540549900258,17.0503214637754,17.9678546942447
2015-04-01,18.7362793808963,231150530.832874,19.3330186791088,17.9133884261929,18.3066997704913
2015-05-01,18.5722279113478,187326467.934415,19.835813722623,17.8623478227702,18.7247623925001
2015-06-01,19.1750634093998,242348543.478314,19.6085907771995,18.331200254504,18.5323759155613
2015-07-01,19.3915939869914,260728893.011268,19.9787482279429,18.4622785911992,19.2314448137957
2015-08-01,18.9605963498432,275543629.925408,19.9670657487238,17.0678330721057,19.2353399211694
2015-09-01,19.0503508556938,309456453.9618,19.9878390496815,18.3666436758081,18.5579718417838
2015-10-01,19.1492585532273,249916209.189725,20.1459350742889,18.1447486668274,19.0974537246136
2015-11-01,18.91455229535,233467393.964108,19.9561398912677,18.2206210997837,19.169041524881
2015-12-01,18.3674418257071,242082338.404547,19.5895218252163,18.0534237989653,18.9902395762729
2016-01-01,18.894981307795,266717970.083698,19.1066616793958,16.4107936555774,18.4883785694362
2016-02-01,17.5828445068709,252319872.083687,18.8402714487898,17.5484843789354,18.60179256233
2016-03-01,18.6320969277872,401233034.908893,19.4170510752899,17.4481112138449,17.561988789209
2016-04-01,19.1221899584777,171240901.801003,19.2873686909754,17.7438534427748,18.5345460155827
2016-05-01,19.044484793839,248391913.0453,19.1704329725265,18.0915658177703,19.0636411422817
2016-06-01,19.27333904115,271210448.114627,19.9887531053141,18.1819494653712,18.9197744493114
2016-07-01,18.51843265816,262275409.497522,19.6145279319089,18.7964345849877,19.2631148250042
2016-08-01,18.9389939808347,252564002.469707,19.978308250785,18.4302711436255,18.6117157349132
2016-09-01,19.2588410934771,238644798.799917,19.7305959796439,18.7091188224739,18.8504998958358
2016-10-01,18.953695489219,244815116.276153,19.3986091131983,18.5582154809059,19.1991356848263
2016-11-01,17.5916198934034,299874250.059667,19.2129015070813,17.1463764956008,18.933048491864
2016-12-01,17.0110899915034,296801843.138233,17.6097365553637,16.2498675762909,17.4823264140812
2017-01-01,17.4189132169908,223713148.620649,17.9484564688583,16.548171278335,17.1379521263071
2017-02-01,17.9254220818851,201590972.826372,18.4820730114912,16.8451455240604,17.5707903179823
2017-03-01,18.2055336983158,263017489.292286,18.2857617161056,16.6007537113939,17.9161032254882
2017-04-01,17.9779727595611,248224642.936746,18.2421355390846,17.0540263093136,17.9436559606282
2017-05-01,18.5341640018448,312684000.716995,19.4382385180485,17.9411114577525,17.9269186745457
2017-06-01,18.5517794855635,332211670.8938,19.5806154210051,17.5888557776053,18.5364896609347
2017-07-01,18.6086329162478,215470005.62177,19.3581940504986,17.7909496823745,18.5437189526868
2017-08-01,19.567297275503,223852142.299373,19.8777983561221,18.9342407541669,18.6683576921378
2017-09-01,20.4292187730907,298217723.672454,21.4897539747745,19.3409200349168,19.6791931500902
2017-10-01,21.2339825392039,284465009.528876,22.2646421706605,20.4061901815561,20.3796870474877
2017-11-01,21.0535383534651,272922363.146246,21.7080324575549,20.0958537839402,21.3638456103163
2017-12-01,21.7959581540663,276927365.284401,22.1726048528392,20.7911687795843,20.9829459552956
2018-01-01,22.0763018990295,231150179.108556,22.4708344814343,21.5541477311054,22.0724172884734
2018-02-01,22.1760912180237,362404914.812973,22.5394073891741,21.1351598943764,22.2207112726414
2018-03-01,24.1938189793277,266756157.405613,24.4225591362034,21.8987384015891,22.7086299881379
2018-04-01,23.1291297232697,291531446.405954,24.5621758818677,22.4434788198872,23.8737828087292
2018-05-01,19.4767194800351,437197847.158073,22.9762819571836,19.4074951259069,22.9989343099082
2018-06-01,18.1572974378708,349187442.328309,20.6499418990233,17.5776291257298,19.3302000574735
2018-07-01,18.6216487649463,300966805.672328,20.117310872418,17.7816018972014,18.1381995439811
2018-08-01,18.5522605345291,320043241.722399,19.5970454606711,18.2949008199528,18.7946932897649
2018-09-01,17.8592938628816,257710321.416323,19.0882553096468,17.7523253243167,18.6405724626543
2018-10-01,16.8950646258402,459658598.868083,18.4791000963835,14.6410844766659,17.9135173864158
2018-11-01,17.3281638194508,351931732.216512,17.4138833296062,15.8159003583563,16.9694898344393
2018-12-01,15.6964929234719,351615250.788067,17.2577088885296,15.1275371354017,17.4591203931711
2019-01-01,17.5771272874434,590511125.871742,18.1903759178131,15.5677017780629,16.0139496093193
2019-02-01,17.4667125288042,494747055.261024,18.716660106367,17.2306327651661,17.6456075792212
2019-03-01,17.0478047025469,456979647.846727,17.7268348508304,16.2326564015992,17.2430734541451
2019-04-01,18.4055701044189,437052385.779128,18.6537082158602,16.5726870066992,16.6741988575034
2019-05-01,17.3096302335661,475157482.219487,18.3165120310008,16.4702643788662,18.2015167172818
2019-06-01,17.9588672888434,311884300.443581,18.834498814947,16.8720968744174,17.2659005352531
2019-07-01,19.2131723757244,520203372.352923,20.4741158300177,17.5418419338148,18.3234359169003
2019-08-01,18.4095608332217,483804183.117976,20.6195101531125,17.5705737817422,19.4399541715162
2019-09-01,19.0022089017365,405328010.084219,19.8216734602381,18.2504591216161,18.4577237331562
2019-10-01,18.0895212554786,488235985.09558,19.2972559558034,17.6465530788743,19.07903947932
2019-11-01,18.3038930016626,255829369.364954,18.6677685562217,17.3953147871122,18.2311229508491
2019-12-01,18.8442034348688,477398083.915347,19.4596244744227,17.8739695588807,18.3503948556505
2020-01-01,17.8155379406673,381400849.885199,19.3825971408314,17.9559973122091,19.1523866041322
2020-02-01,14.8053502574925,591292888.183981,17.7607475400382,14.0661728149454,17.8855230428575
2020-03-01,12.2176787465491,932984295.505442,15.8947461421782,10.3446202432987,14.716309849075
2020-04-01,11.3836275806133,573347054.461939,13.1811071363409,10.6187952954438,11.4325212155034
2020-05-01,12.2991162082513,590441891.030604,13.4406380417663,11.2242843490479,11.104625186126
2020-06-01,14.0474729452758,557448759.445969,15.0038538457501,11.9671761042537,12.0122457063945
2020-07-01,12.9308792827257,842744361.917525,15.5348452497431,13.4186070273011,14.4322867289669
2020-08-01,12.0024850946888,623131533.065503,13.8791467538252,12.064330437419,13.2856130718966
2020-09-01,12.5247962158597,600364822.046539,13.4124612438251,12.0765191049191,12.2929535709158
2020-10-01,12.9351634999005,572154509.97165,14.3812178546361,12.5231382988067,12.5211487022287
2020-11-01,14.0958273416155,640891227.483271,15.9026236461833,12.3018424240797,12.9748615532333
2020-12-01,15.7243621850316,636904038.642797,16.0782748359612,14.1188419818767,14.2436898468062
2021-01-01,15.0288393431546,555745280.821977,16.6496191640863,15.0831789218083,15.9758274703173
2021-02-01,14.2614577650888,458503154.157195,16.0093401959131,14.0790278088967,15.2753836241465
2021-03-01,15.6554070126189,562993568.057179,16.1151362668239,13.3857342646314,14.2707658868465
2021-04-01,15.0725052778327,387003941.678349,16.3693089180955,14.8760857746604,15.2370335519169
2021-05-01,17.8074970317407,454058793.034138,18.0054411897164,14.6895407178535,14.7513093226833
2021-06-01,16.8303202696217,654638303.045507,19.8931054248727,16.4482692649303,17.7021547565416
2021-07-01,15.6986017491554,477309945.554244,17.767857244041,16.1258528596075,16.9466388004112
2021-08-01,16.820652167093,467606532.204267,17.5634014611467,15.802867419458,16.3634228281406
2021-09-01,15.4345397055226,536212769.647641,17.5826356692526,15.3708083758333,17.0313188581753
2021-10-01,17.6989857876084,491601417.915163,17.2713580393852,14.9702965559842,15.5361726070238
2021-11-01,16.0931307596152,509122831.487792,18.1395772858372,16.1211210905846,17.8319895836447
2021-12-01,15.4983831741375,452019332.06274,16.4079294158492,15.2546231630283,16.141001388644
2022-01-01,,576290898.17592,15.4260161129339,15.3680227305582,15.3302905597398
2022-02-01,,532057903.937055,15.0200249974521,15.4533586963334,15.2341271235899
2022-03-01,,521990075.553773,15.1661799507768,15.4564002570733,15.4525763640721
2022-04-01,,598869930.846208,14.2100893983749,15.4462886855558,15.2024686811346
2022-05-01,,515706986.954129,13.1920909465669,15.6182106750347,15.2371619868809
2022-06-01,,562756095.223949,12.3508209933629,15.1824411660671,15.0809441880431
2022-07-01,,553091233.914963,11.3494596140367,15.1914755227479,15.3868793987361
2022-08-01,,577198160.950953,10.8202192179879,15.425369883326,15.0066946842966
2022-09-01,,607480744.59752,10.2433246382707,15.8656672801675,15.2690234490407
2022-10-01,,547238116.791802,9.29871461865283,16.2837174210008,15.5744701568299
2022-11-01,,598736968.394414,8.28862509116717,16.0311905712956,15.9021848749832
2022-12-01,,635381017.69388,7.48899369205779,16.0097431013891,15.3784745766984
